year,selling_price,transmission,potencia_motor_hp,nivel_seguridad,score_calidad,eficiencia_km_l,calidad_auto_num
2001,1578362,0,77,1.7,4.699999999999999,9.450071309434602,0
2021,1078520,1,320,4.1,8.6,12.689888727624576,2
2023,1423368,0,100,2.5,6.6000000000000005,13.229980513212771,1
2022,2233484,0,397,2.9,7.800000000000001,12.959945888718972,2
2006,931037,1,131,2.0,5.9,9.45006044021732,1
2007,304547,0,199,2.2,5.300000000000001,9.449995525993977,1
2006,846747,1,273,3.5,6.2,9.449973771142586,1
2020,2457264,1,65,4.4,8.100000000000001,12.420021531386649,2
2022,2418403,1,178,3.5,7.3,12.960000695488883,1
2013,1613332,0,128,1.8,5.8,10.53001634127462,1
2018,2413165,0,136,2.4,7.199999999999999,11.879991497373297,1
2004,505911,0,335,1.5,5.8,9.4500078674669,1
2022,1630835,0,151,2.7,6.6000000000000005,12.959999453357751,1
2017,1877791,1,212,3.1,6.7,11.610062396335202,1
2019,1386371,0,77,2.0,6.3,12.149943645901455,1
2011,73446,0,382,1.6,6.4,9.990016058508305,1
2022,1880283,1,94,3.8,7.5,12.959912390295065,2
2016,1267756,0,161,1.3,6.1,11.340014039164426,1
2012,2291678,0,330,1.1,6.3,10.259911021452115,1
2001,977724,1,366,2.8,6.4,9.449990793150103,1
2012,255162,0,336,2.0,7.1,10.260024842391433,1
2006,2044288,0,318,3.0,5.9,9.450045923053374,1
2009,516196,0,94,1.5,5.699999999999999,9.449997108759568,1
2022,322654,1,67,3.4,6.800000000000001,12.959934233298718,1
2005,1535837,0,318,1.3,5.6000000000000005,9.450037432522953,1
2002,2253087,0,369,1.1,5.0,9.449956419338688,1
2002,807993,0,259,2.3,6.0,9.449977414011917,1
2017,551443,0,199,2.2,6.6000000000000005,11.610012197062098,1
2010,2401130,0,78,1.0,4.5,9.720000797718525,0
2021,719142,0,144,2.1,6.7,12.689841279052896,1
2019,426924,0,81,2.2,7.0,12.15012538580247,1
2004,437688,1,294,2.6,6.2,9.449998859983127,1
2018,1950595,1,345,3.5,7.3,11.879971518665446,1
2021,2485016,0,397,2.3,8.0,12.68997458808099,2
2018,1120648,1,188,3.2,7.199999999999999,11.880003459181657,1
2014,131015,0,111,2.4,6.7,10.800015283091987,1
2015,275075,1,88,3.4,6.2,11.070255429720056,1
2023,226774,1,377,4.2,9.1,13.230031843997244,2
2008,414404,0,88,1.4,5.0,9.450028302798524,1
2003,449273,0,192,1.5,4.8,9.450019473470505,0
2014,2275411,0,270,2.0,6.1,10.799892751809812,1
2011,2178068,0,81,1.4,5.2,9.990008907720828,1
2022,601556,0,236,2.8,7.5,12.96002756719504,2
2002,2170411,0,178,2.0,5.9,9.449997298611486,1
2022,346437,1,195,3.8,7.9,12.960063510265288,2
2013,1804366,1,141,2.6,6.800000000000001,10.530022203375294,1
2016,157009,0,127,1.5,5.5,11.340049708767337,1
2018,1923901,0,99,3.2,6.800000000000001,11.879973827113544,1
2005,1307713,0,150,2.1,6.0,9.450008617552998,1
2003,2309092,1,211,3.0,5.6000000000000005,9.44998362764034,1
2006,1911317,0,281,1.6,5.699999999999999,9.449921719629332,1
2018,687547,0,135,3.2,7.199999999999999,11.880012475494564,1
2016,119000,0,294,2.4,7.0,11.339962080591611,1
2015,134179,0,200,2.0,6.5,11.070005691519636,1
2014,1950057,1,149,2.6,5.9,10.799979771789,1
2021,1914273,0,124,3.2,7.4,12.690117252931325,1
2007,834514,1,214,2.9,5.699999999999999,9.450114327142938,1
2018,1122456,0,274,3.3,7.5,11.879971716457485,2
2007,1969587,1,198,3.1,6.2,9.44997707473636,1
2017,444718,0,290,2.2,7.6,11.609883938599776,2
2015,907398,0,101,2.0,6.5,11.06997655745688,1
2019,2319590,0,295,2.1,7.1,12.149994110447045,1
2018,495544,0,145,2.7,6.2,11.879969361224688,1
2009,1690260,0,225,1.1,4.8,9.450005062975627,0
2016,529490,0,257,1.7,6.1,11.33993681560132,1
2012,2203883,1,121,3.1,6.3,10.260002645176884,1
2012,2098613,0,93,1.6,5.4,10.260016173254796,1
2006,2396243,0,341,1.0,5.0,9.450020153164049,1
2009,121326,1,290,2.6,7.0,9.44977337409086,1
2001,823164,0,369,1.1,4.9,9.4501822600243,0
2003,387850,0,226,2.2,5.699999999999999,9.450001141265892,1
2005,1543156,1,272,3.2,5.8,9.450034292777412,1
2023,538968,1,336,4.2,9.3,13.230029542953137,2
2017,104645,0,113,1.0,5.699999999999999,11.609891808346214,1
2022,1630096,1,243,3.0,7.3,12.960041171929566,1
2005,521426,0,280,2.4,6.2,9.450133153295075,1
2022,1677630,0,157,2.2,6.9,12.960049335473313,1
2016,1743465,0,122,2.0,6.7,11.340048619635594,1
2013,131588,0,101,2.2,6.5,10.53001362434216,1
2023,1278190,0,308,2.7,7.5,13.22995171262241,2
2010,163693,0,169,1.8,5.2,9.719980442032051,1
2018,1716313,0,213,2.3,7.0,11.879941369814338,1
2001,2157719,0,256,2.4,5.2,9.450022782118568,1
2002,1661243,0,207,1.5,4.8,9.449986995132464,0
2010,1828904,1,269,2.3,6.800000000000001,9.72002871500359,1
2005,1845962,0,302,1.8,5.8,9.449704142011834,1
2013,2278553,1,166,2.3,6.1,10.530016395510152,1
2018,2352611,1,64,4.0,7.3,11.880134976525822,1
2015,2208184,0,203,1.8,6.2,11.06998235907305,1
2020,749438,1,196,3.2,7.4,12.420151465261773,1
2021,925094,0,340,2.1,7.5,12.69003438485568,2
2023,1542737,1,225,3.2,7.800000000000001,13.230025925053027,2
2006,2338786,0,195,1.2,5.8,9.449981132258031,1
2007,842135,0,187,1.5,4.699999999999999,9.450027849756616,0
2018,1423835,0,124,3.2,6.9,11.880040085808684,1
2019,1076457,0,348,2.1,7.3,12.149705014749262,1
2015,269162,0,187,1.2,5.300000000000001,11.06998136179446,1
2021,1553502,1,256,3.5,7.5,12.690023922760934,2
2006,2076157,0,141,1.8,5.5,9.449962585975378,1
2008,1390522,0,351,2.1,5.699999999999999,9.449993530857808,1
2012,1451051,0,143,2.4,5.4,10.260043808099155,1
2000,596363,1,211,2.6,5.300000000000001,9.449977250897325,1
2007,179851,0,248,1.2,5.4,9.45000026083645,1
2023,1158198,1,270,3.3,8.6,13.230019367333764,2
2021,1047650,1,87,3.4,6.800000000000001,12.690016327288411,1
2003,1958981,0,119,2.2,5.8,9.450022045743651,1
2002,1731518,1,153,3.0,5.300000000000001,9.449924567714982,1
2002,336172,0,394,1.3,5.4,9.449988257818502,1
2021,2436597,1,173,4.3,8.0,12.690082225154809,2
2012,350159,0,388,2.3,6.5,10.26000856791454,1
2007,611133,1,183,3.3,6.2,9.450012139142808,1
2006,1971826,0,98,2.4,5.0,9.449985916193064,1
2000,1699258,0,316,1.2,5.9,9.449942847584264,1
2015,225231,0,72,1.2,6.0,11.069994674569914,1
2005,2453010,0,287,1.6,5.300000000000001,9.449946489544226,1
2006,337374,0,253,1.6,6.2,9.450012701785177,1
2011,1715418,0,101,2.3,5.300000000000001,9.989991325815708,1
2022,91722,1,244,3.4,7.5,12.959887458236452,2
2008,899228,0,94,1.9,5.2,9.450342594684136,1
2010,745519,0,96,2.2,5.1,9.719972483375372,1
2009,290740,0,134,1.4,4.8,9.450013649185598,0
2020,1709916,0,309,2.4,7.0,12.420009420144916,1
2000,305416,1,186,3.0,5.8,9.45002238281,1
2017,1360704,0,79,2.1,6.7,11.61001132575093,1
2003,1497031,0,275,2.4,5.5,9.449978520030072,1
2004,1976959,0,306,2.3,6.0,9.449968631023488,1
2008,1411606,0,267,2.2,5.4,9.449966183432824,1
2016,2251849,1,210,3.0,6.4,11.339974180942743,1
2002,1719163,0,372,1.2,5.699999999999999,9.44994681806252,1
2015,1077691,1,225,3.2,7.6,11.069984083254049,2
2004,2307963,0,362,2.4,5.9,9.450051368828186,1
2015,1637361,1,167,2.6,6.5,11.069994118907484,1
2002,1493608,1,187,2.5,6.2,9.450014144661942,1
2019,2003923,0,217,2.8,6.800000000000001,12.15002543818521,1
2014,307471,1,295,3.4,7.5,10.799973931603043,2
2002,2239171,0,181,1.1,5.5,9.449993152426975,1
2019,1813190,0,358,3.1,7.5,12.149789997529382,2
2013,1207593,0,292,2.2,6.2,10.529898679211144,1
2015,2103775,0,141,2.2,6.2,11.070174230424902,1
2016,905817,0,123,1.9,6.1,11.339975716020284,1
2023,2365372,0,65,3.4,7.3,13.230010567101091,1
2019,608114,1,346,3.2,7.9,12.149532710280374,2
2022,684322,1,263,3.4,7.9,12.959943574758864,2
2017,1707106,0,146,1.5,6.1,11.61002070176358,1
2017,2008074,0,216,1.0,6.7,11.609538002980626,1
2021,1672964,1,156,3.6,7.1,12.68992097307427,1
2013,2010178,1,279,2.2,7.1,10.529956171245203,1
2017,2020439,0,269,2.1,6.800000000000001,11.609861019192588,1
2014,408349,0,167,1.6,6.1,10.800014257780674,1
2014,1111385,1,273,3.1,7.0,10.799992142495835,1
2005,1687314,1,207,2.4,5.8,9.450015391360315,1
2014,1957798,0,267,1.2,5.699999999999999,10.799991108740109,1
2017,1209702,1,117,2.2,6.3,11.609928077845156,1
2003,402465,0,303,1.3,5.5,9.450051065450328,1
2022,838525,1,116,3.2,7.9,12.95999767765908,2
2007,618786,0,130,1.3,5.0,9.45001734575713,1
2014,1663849,0,319,1.9,7.199999999999999,10.800003528519255,1
2002,868441,0,101,1.4,4.699999999999999,9.449920278301205,0
2014,67718,1,93,2.5,5.5,10.800026949536992,1
2012,1377425,0,333,1.1,6.3,10.260013124070628,1
2008,399762,1,252,3.3,6.1,9.449560933818804,1
2001,2209750,0,201,1.2,5.0,9.44991985813184,1
2023,1962886,1,326,3.5,8.5,13.230004898187673,2
2007,1372959,0,180,1.6,6.0,9.44998319704268,1
2019,620953,0,313,3.2,7.3,12.150016643858416,1
2016,868706,0,312,1.7,6.7,11.340003332863311,1
2012,2293227,0,323,1.6,5.9,10.260195877795644,1
2000,1784802,1,375,3.0,6.1,9.45035195447057,1
2001,1251636,0,357,1.9,5.5,9.45003223726628,1
2014,499110,0,203,1.1,6.0,10.799985697209936,1
2011,1993571,0,310,2.5,6.0,9.990003638675525,1
2013,2368668,0,226,2.5,5.9,10.530013709361535,1
2001,1824474,0,160,1.7,4.5,9.450003992228462,0
2017,603360,0,101,1.6,6.1,11.610034818319791,1
2021,83717,0,155,2.2,6.4,12.689984769707474,1
2006,268417,0,345,2.3,6.3,9.44999158216455,1
2022,2304875,0,237,2.2,7.800000000000001,12.960149713782474,2
2005,1011795,0,301,1.2,5.1,9.449997269102628,1
2013,434533,0,286,1.7,6.9,10.530053018827092,1
2007,159525,1,360,2.7,6.6000000000000005,9.450073075875052,1
2021,1311668,1,346,4.5,9.3,12.69004408680392,2
2001,2449009,0,105,1.2,4.6000000000000005,9.450007896179178,0
2016,1428656,0,105,1.7,6.1,11.34002470222462,1
2004,1273979,0,284,1.3,4.9,9.44994171388294,0
2013,334329,1,64,3.1,5.6000000000000005,10.529949578425423,1
2023,396407,0,325,2.6,7.9,13.22996436424293,2
2019,626395,1,169,4.0,7.199999999999999,12.149999066705655,1
2020,819153,0,302,2.5,7.6,12.420045232102014,2
2020,1558346,0,210,2.8,7.800000000000001,12.420254202542026,2
2021,853995,0,66,2.7,6.4,12.690035689379334,1
2002,1693593,0,373,1.6,5.300000000000001,9.450006436726976,1
2004,327845,0,362,1.8,5.6000000000000005,9.449996641816108,1
2015,1298720,0,336,1.6,6.6000000000000005,11.070431275209431,1
2017,1015721,1,218,3.2,7.800000000000001,11.610012465047332,2
2016,1875479,1,214,2.7,6.4,11.340024166774205,1
2010,2066211,0,131,2.4,5.8,9.719972270869818,1
2016,734770,0,196,1.3,6.1,11.340008739389544,1
2015,2246432,1,198,2.2,6.0,11.069997665187952,1
2022,764075,0,209,2.6,6.7,12.959967775918695,1
2001,1084472,0,109,1.3,4.699999999999999,9.4499591879723,0
2003,1137241,0,160,1.6,4.699999999999999,9.45000756523294,0
2020,2425253,0,227,2.3,7.1,12.420029162809552,1
2006,1031093,1,125,3.3,5.4,9.450008407020508,1
2001,738235,0,301,1.9,5.300000000000001,9.449983072515325,1
2005,2260980,0,206,1.7,5.4,9.449987334737225,1
2016,1189391,0,301,2.2,6.5,11.339936846853622,1
2006,1293470,0,175,1.2,5.1,9.450004628129774,1
2004,1039269,1,331,3.3,6.2,9.44999316604486,1
2004,1826349,0,191,1.7,5.9,9.450002396652902,1
2019,82356,0,364,2.2,7.0,12.1499960595227,1
2015,1364529,1,97,3.2,6.5,11.069987857068142,1
2018,1010875,0,194,2.7,6.5,11.880039060543842,1
2008,1919883,0,242,1.9,6.0,9.450014050283484,1
2004,1863985,0,73,2.3,4.8,9.45002989723694,0
2007,321609,0,263,2.3,5.6000000000000005,9.449992064331816,1
2008,2343474,0,144,2.3,5.2,9.450039546533088,1
2004,1971897,0,303,1.6,5.300000000000001,9.450006326311128,1
2009,2193175,0,349,2.1,6.3,9.449994597196437,1
2001,1724214,0,208,1.3,5.6000000000000005,9.450155000815794,1
2008,227696,0,186,2.2,5.9,9.449991128889176,1
2010,1639291,0,378,1.5,5.9,9.720039238594904,1
2003,476492,0,357,1.7,5.300000000000001,9.450024863252114,1
2021,2357236,1,130,4.3,7.4,12.689959368142016,1
2021,1233087,1,144,4.2,7.800000000000001,12.689939722141638,2
2021,1841267,0,197,3.4,7.199999999999999,12.690020816321836,1
2001,522919,1,336,2.5,5.699999999999999,9.450003157790269,1
2022,2469585,0,172,2.2,7.0,12.960000949955171,1
2005,1508974,0,122,2.4,5.1,9.449925894558543,1
2013,513723,1,148,2.7,5.9,10.53002844768246,1
2000,994413,0,136,2.3,5.2,9.449974926112054,1
2017,2166811,0,178,2.1,6.1,11.610038663736754,1
2006,736763,0,365,2.3,6.6000000000000005,9.449940108477678,1
2000,1525378,0,342,2.0,5.4,9.450020000888928,1
2000,2157512,0,288,2.2,5.699999999999999,9.450087167437278,1
2000,2195943,0,195,1.2,5.5,9.450009786302736,1
2023,446281,0,182,3.5,8.0,13.22995802546224,2
2003,1373020,0,258,1.3,5.300000000000001,9.450031111378737,1
2003,775191,0,89,1.0,4.5,9.449976968839811,0
2017,551503,0,77,1.8,5.4,11.60990089047643,1
2010,2117911,0,82,2.1,6.0,9.719977186417571,1
2000,333071,0,97,2.1,4.4,9.450014062655937,0
2009,553623,1,296,2.5,6.9,9.449982109083477,1
2008,1894040,0,307,2.1,6.1,9.450019789311604,1
2022,914845,1,89,4.3,7.3,12.960032269415288,1
2003,2056811,1,178,2.9,5.8,9.449817459809134,1
2005,1484636,1,345,2.6,6.4,9.450021555706105,1
2015,1957310,0,133,1.9,6.6000000000000005,11.070476890563263,1
2001,755314,0,130,2.3,4.8,9.450157685451805,0
2022,922189,0,332,3.4,7.800000000000001,12.959926219774111,2
2017,1001937,0,384,1.0,6.9,11.610016610016611,1
2009,2204955,0,272,1.2,5.6000000000000005,9.449980929883488,1
2023,1232200,0,394,2.0,7.4,13.229980247540002,1
2023,630915,0,200,2.7,8.100000000000001,13.230054942862084,2
2016,1440530,0,297,1.7,6.0,11.340017613982791,1
2012,1143956,0,66,1.8,5.4,10.26001804752515,1
2023,2307474,1,275,4.0,9.0,13.230028513999908,2
2017,1949694,1,127,2.5,6.5,11.60997241467796,1
2021,1481041,0,375,2.3,7.3,12.689982522658465,1
2012,881460,0,164,1.6,6.3,10.25989387948224,1
2016,1998149,1,94,2.0,6.2,11.3399685699319,1
2004,322667,0,88,2.2,5.2,9.449752300070772,1
2010,588057,0,178,1.6,6.1,9.719981796880296,1
2006,2079122,0,93,1.9,5.1,9.450008886544625,1
2009,162035,0,319,1.5,5.9,9.450017311459238,1
2016,1274293,1,381,2.9,8.2,11.339985702371024,2
2014,1844679,1,372,2.8,7.5,10.799972033024336,2
2017,1553934,0,191,1.3,6.1,11.609992645432095,1
2022,1440502,1,260,3.9,8.2,12.960020955038043,2
2021,390526,0,172,2.2,6.9,12.689945216092084,1
2018,1266733,0,156,2.7,6.4,11.88000181442337,1
2001,2066788,0,370,2.1,6.0,9.449999084958549,1
2003,1543149,0,65,1.8,4.2,9.450081642174014,0
2002,1243118,1,88,3.1,5.1,9.449969694124077,1
2006,915144,1,395,2.4,6.5,9.450126407722362,1
2023,1468137,0,224,2.1,7.800000000000001,13.229964706895068,2
2017,2357306,0,96,1.1,5.300000000000001,11.60997071166842,1
2009,1760741,0,122,1.4,4.5,9.44998910946543,0
2006,1029532,1,298,2.6,5.699999999999999,9.450013389270731,1
2007,1280420,0,309,1.8,6.2,9.45001217616095,1
2005,572797,0,244,2.1,5.4,9.450192432648572,1
2021,1041120,0,306,3.3,8.0,12.689724167500358,2
2000,1724286,0,99,2.0,4.5,9.449978580453443,0
2003,2415926,0,123,1.7,4.6000000000000005,9.450024453960944,0
2013,960906,1,282,2.4,6.0,10.529987514695296,1
2016,1244507,0,181,1.6,6.1,11.340012249540642,1
2019,464399,0,190,2.4,6.5,12.150029792155902,1
2017,2056518,1,358,2.9,7.199999999999999,11.61022805805114,1
2010,1740420,1,184,3.2,6.0,9.720508166969148,1
2020,1327071,0,84,2.8,6.800000000000001,12.419982679247004,1
2013,304809,0,370,1.1,6.5,10.53001815352697,1
2008,779672,1,95,3.4,6.2,9.449478151164124,1
2014,1113597,0,167,1.4,5.8,10.79953798767967,1
2011,1823799,1,245,4.4,6.9,9.989990170527816,1
2009,498781,0,162,2.2,6.3,9.45002479443682,1
2018,491259,0,78,2.6,5.9,11.8800384775817,1
2023,2211513,0,246,2.1,7.3,13.229937648589242,1
2018,2017325,1,293,4.4,8.8,11.879795396419436,2
2005,2057091,1,153,3.0,6.1,9.44997954286599,1
2019,846787,0,290,2.4,7.3,12.14998305450288,1
2023,1197417,0,187,2.8,7.7,13.229953070801876,2
2005,2064772,0,374,2.0,6.800000000000001,9.450093204541602,1
2007,1344876,1,363,2.3,5.8,9.450019454337893,1
2000,210786,1,318,2.1,5.8,9.450011279891712,1
2021,591486,1,301,3.4,8.0,12.68998124886586,2
2016,379095,0,174,1.1,5.5,11.34005687524447,1
2016,2125414,0,211,1.1,6.2,11.340060544904135,1
2023,1577774,0,175,2.2,7.3,13.230091242008566,1
2014,1364530,0,321,1.2,6.9,10.79997873553775,1
2006,960175,0,308,1.4,5.300000000000001,9.450109249817915,1
2018,1356884,1,249,4.4,8.0,11.880007904281698,2
2021,784480,0,280,3.9,7.800000000000001,12.69003544702639,2
2022,1911791,0,315,2.6,7.7,12.95998187858653,2
2002,171701,1,351,2.8,7.0,9.450005207188234,1
2021,1104739,1,344,3.0,7.6,12.690011041258252,2
2010,1030591,0,200,2.3,5.6000000000000005,9.719987228607918,1
2019,1114641,0,202,2.8,7.7,12.149943405020307,2
2018,1483043,0,348,2.7,7.1,11.879973173282409,1
2008,954401,0,310,2.4,6.9,9.450021701511211,1
2009,2492752,1,203,3.1,6.9,9.450035467281433,1
2001,298924,0,144,1.5,4.9,9.449961339620067,0
2000,2140923,0,239,2.4,5.699999999999999,9.449960766838776,1
2015,1990711,1,160,3.3,6.800000000000001,11.069911846084551,1
2017,594517,1,296,3.4,7.6,11.609971475389935,2
2022,1413307,1,396,3.1,8.5,12.95996393749165,2
2016,1873334,1,264,3.4,7.4,11.339968837934,1
2005,1780933,0,349,1.8,6.2,9.450020734583948,1
2013,595389,0,186,2.0,5.5,10.53001770481249,1
2022,2354087,0,337,2.3,7.7,12.95994107314862,2
2014,240477,0,366,1.2,6.0,10.799958226724453,1
2013,1264596,0,319,1.1,5.699999999999999,10.5299894715146,1
2023,1985272,0,312,2.6,7.199999999999999,13.22993046177922,1
2021,2069111,1,236,3.3,7.7,12.689995076626548,2
2002,350065,0,298,1.1,5.5,9.449982207188295,1
2023,771478,1,226,4.4,7.800000000000001,13.230018613570984,2
2022,229354,0,274,3.1,7.4,12.959971858648336,1
2018,1714589,0,264,2.8,7.3,11.879901911112013,1
2011,2467741,0,259,2.1,6.2,9.989975020631515,1
2001,786427,0,60,1.9,4.2,9.45014961915125,0
2002,1442928,0,228,1.3,5.2,9.450088809946712,1
2017,1546608,0,332,2.0,6.6000000000000005,11.609966543405529,1
2000,1467003,0,323,2.0,5.8,9.44999760486691,1
2019,2232931,1,126,3.4,6.5,12.149951902641998,1
2020,1101636,0,177,2.5,6.6000000000000005,12.41997988247128,1
2005,2487126,0,145,1.6,4.5,9.450036493130469,0
2004,2063122,1,294,2.9,5.699999999999999,9.449995325895092,1
2000,2132214,0,381,1.2,5.2,9.450058648380402,1
2018,1613159,0,317,3.1,7.0,11.880011324455769,1
2000,1034943,0,76,1.5,4.6000000000000005,9.449984923444603,0
2020,1113127,0,132,3.0,7.1,12.419963408014048,1
2020,405431,0,220,3.4,8.2,12.4199584879141,2
2015,65141,0,280,2.3,6.4,11.070084499041398,1
2011,380057,0,241,2.1,5.5,9.990119661872871,1
2021,339596,0,308,2.3,8.100000000000001,12.690054257009056,2
2007,624679,1,166,3.1,6.7,9.449994912071343,1
2015,1743152,0,160,2.0,5.6000000000000005,11.069974256962322,1
2000,1828996,1,360,3.2,6.5,9.450024451717264,1
2003,1212111,0,316,2.3,6.0,9.449928006510715,1
2009,192770,1,395,2.5,6.3,9.450004663744052,1
2010,2387099,1,366,3.0,7.0,9.719995564286169,1
2016,660999,0,337,1.4,6.6000000000000005,11.33999878891453,1
2022,1994741,1,221,3.5,7.800000000000001,12.959940115422691,2
2006,934094,0,392,1.8,6.800000000000001,9.450021858007316,1
2011,874255,0,108,1.7,5.4,9.990116623838704,1
2020,645446,0,364,2.9,8.100000000000001,12.41998737079996,2
2006,1981084,1,229,3.1,6.9,9.44996897183248,1
2011,1082564,1,151,2.9,6.2,9.990002255130422,1
2014,1860023,0,328,2.5,7.0,10.799994231157518,1
2001,1231597,0,289,2.1,6.3,9.449984247006933,1
2013,623684,0,309,2.5,6.4,10.530009812472745,1
2012,1469056,0,287,2.1,6.0,10.260000233445778,1
2003,1155523,0,255,1.8,5.2,9.450093501636278,1
2013,563676,0,201,1.6,5.5,10.529979580471506,1
2013,540913,0,243,2.1,5.9,10.529994549360351,1
2015,1142963,1,274,3.0,7.7,11.070031027137167,2
2006,2425804,0,128,2.0,4.9,9.45000515942627,0
2018,1406312,1,105,4.1,6.7,11.879840904333264,1
2001,2149071,0,74,2.3,4.6000000000000005,9.450005797549569,0
2009,879027,1,195,2.3,5.9,9.449976592056483,1
2017,190689,0,181,1.8,5.699999999999999,11.609962039237947,1
2016,2180450,0,243,1.9,6.5,11.340049612717056,1
2004,1335801,1,326,2.4,6.800000000000001,9.45000033626783,1
2011,283725,1,258,3.5,7.1,9.99003701763276,1
2005,2423752,0,232,2.2,5.8,9.449981453216498,1
2021,1208175,0,169,2.5,7.0,12.690111666919307,1
2008,874356,0,164,1.5,4.9,9.450041183551924,0
2019,860672,0,346,3.1,7.4,12.149948062535335,1
2000,2496677,0,234,1.0,4.9,9.449990182186772,0
2021,2418524,0,381,2.7,7.5,12.689972989487028,2
2014,1630296,0,120,1.5,5.699999999999999,10.80000577204742,1
2020,1555367,0,323,3.3,7.9,12.420029649151704,2
2005,1733371,0,380,2.2,6.9,9.449995609798927,1
2018,1491229,1,332,3.5,7.9,11.880039028398295,2
2017,1432445,0,217,2.3,7.3,11.61000048640498,1
2005,1847511,0,282,2.4,5.5,9.45000286516532,1
2012,1787846,0,174,1.8,5.8,10.259994011079502,1
2000,696052,0,313,1.2,5.300000000000001,9.450012349666558,1
2022,211298,0,367,3.2,7.6,12.95998455567612,2
2022,2351374,0,122,2.5,7.6,12.959992566480636,2
2012,371243,1,120,2.8,6.7,10.260019170253557,1
2006,1211133,1,315,2.1,6.7,9.45000545196816,1
2014,592301,1,136,2.8,7.0,10.800053183774112,1
2011,2131530,0,149,1.6,4.9,9.98998501205252,0
2000,1725125,0,347,2.0,5.9,9.450006840710936,1
2014,312701,1,350,2.1,6.4,10.799987535899207,1
2003,180878,0,331,1.9,6.5,9.45021931142222,1
2012,598866,0,196,2.2,6.7,10.25998907842248,1
2022,1942508,0,334,2.0,7.5,12.960031485044604,2
2004,506610,0,99,2.1,5.4,9.450027745237067,1
2001,2344270,0,233,1.2,5.300000000000001,9.450015861266786,1
2022,848028,0,168,3.0,7.4,12.959969812270057,1
2000,1997012,0,190,1.7,4.699999999999999,9.45001899677542,0
2015,906634,1,213,2.8,6.800000000000001,11.0699757917295,1
2022,2221594,0,131,2.5,6.6000000000000005,12.959983604037506,1
2005,727178,0,385,1.4,5.5,9.449978055203356,1
2022,2059326,0,64,2.1,6.1,12.959994350481974,1
2015,2280878,1,272,3.3,6.800000000000001,11.069974394492716,1
2013,1909212,0,342,1.9,6.2,10.52995826040124,1
2002,177309,0,231,2.5,6.4,9.450036705694982,1
2014,740288,1,353,3.3,7.4,10.8,1
2002,2331833,0,273,2.3,5.8,9.449988017723571,1
2022,453552,0,148,2.9,6.9,12.960031855059478,1
2001,1407757,0,130,1.1,5.2,9.45011541420877,1
2000,2294430,1,393,3.4,6.3,9.450052668539325,1
2008,1116937,0,228,1.2,6.0,9.449991547271882,1
2008,1926343,0,373,1.8,5.6000000000000005,9.449553692182851,1
2022,1173045,0,257,3.3,8.5,12.959983223075897,2
2006,1619157,0,155,1.7,4.699999999999999,9.450039932558346,0
2002,600104,0,378,1.2,5.699999999999999,9.450036671308156,1
2017,1880286,0,78,1.6,5.5,11.609988244125605,1
